epsilon,n_respondents,seed,bias,demographic_imbalance,fallback_cells,cell_proportion_min,cell_proportion_max,cell_proportion_std,raw_frequencies_l1,rr_debiased_l1,poststratified_l1
0.5,1000,1006,moderate,0.342,0,0.109,0.251,0.04777260953959101,0.1690000000000001,0.37499999999999994,0.3122581180818903
0.5,1000,1007,moderate,0.37000000000000005,0,0.107,0.269,0.05362731476485551,0.2350000000000001,0.08039837274890074,0.09187455897817629
0.5,1000,1008,moderate,0.4020000000000001,0,0.103,0.276,0.05690245064045037,0.23500000000000004,0.15914112421544618,0.09355783666948422
0.5,1000,1009,moderate,0.35000000000000003,0,0.108,0.257,0.049239776152573606,0.25300000000000006,0.18833195266029423,0.17491013821873147
0.5,1000,1010,moderate,0.38200000000000006,0,0.109,0.281,0.05748236444529942,0.20900000000000002,0.3166266271485375,0.18888315497444094
0.5,1000,1011,moderate,0.408,0,0.115,0.286,0.057473665467083455,0.23500000000000004,0.11414526623456289,0.16468408002218582
0.5,1000,1012,moderate,0.31400000000000006,0,0.118,0.223,0.0410270913205192,0.22700000000000004,0.2041369821963294,0.04129914473546259
0.5,1000,1013,moderate,0.38200000000000006,0,0.102,0.277,0.056482052213267034,0.25700000000000006,0.25582573963161903,0.06975411949519317
0.5,1000,1014,moderate,0.38400000000000006,0,0.103,0.267,0.054920144047719166,0.20900000000000007,0.18163905320588802,0.24195029698822934
0.5,1000,1015,moderate,0.34800000000000003,0,0.109,0.25,0.04939860546839578,0.203,0.5191079880625119,0.30232810539970645
0.5,1000,1016,moderate,0.42000000000000004,0,0.099,0.272,0.05558676900926055,0.23700000000000004,0.21538594669155023,0.07714011798533335
0.5,1000,1017,moderate,0.38600000000000007,0,0.106,0.25,0.049617425254530174,0.24900000000000005,0.23332781064117744,0.027332490711018037
0.5,1000,1018,moderate,0.36400000000000005,0,0.114,0.248,0.04416509431163433,0.2270000000000001,0.08039837274890074,0.11355334300590725
0.5,1000,1019,moderate,0.36400000000000005,0,0.097,0.257,0.05112946530350403,0.23900000000000005,0.17163491118677096,0.2886015603537593
0.5,1000,1020,moderate,0.4060000000000001,0,0.11,0.268,0.051444684424686256,0.24900000000000005,0.25707056210772306,0.39766067244483533
0.5,1000,1021,moderate,0.37200000000000005,0,0.114,0.258,0.04999888887654294,0.2270000000000001,0.08039837274890074,0.0596462036349312
0.5,1000,1022,moderate,0.37800000000000006,0,0.104,0.261,0.054091486288406695,0.24700000000000005,0.043340236698527795,0.29796397851534684
0.5,1000,1023,moderate,0.32800000000000007,0,0.118,0.255,0.04843781809931391,0.2810000000000001,0.3583112425647102,0.49939940901166113
0.5,1000,1024,moderate,0.39200000000000007,0,0.115,0.27,0.05293916844412609,0.15300000000000008,0.37499999999999994,0.3750000000000001
0.5,1000,1025,moderate,0.37200000000000005,0,0.106,0.249,0.051931578917734526,0.26700000000000007,0.33456849109816467,0.2899824789570209
0.5,1000,1026,moderate,0.36800000000000005,0,0.106,0.25,0.04861641240934542,0.23100000000000004,0.27163076916765416,0.2913683926127302
0.5,1000,1027,moderate,0.3940000000000001,0,0.09,0.265,0.05530722275516001,0.21500000000000002,0.2053818046724334,0.29958993964062747
0.5,1000,1028,moderate,0.428,0,0.099,0.285,0.06181064273695554,0.195,0.3503735206341999,0.3459345534879651
0.5,1000,1029,moderate,0.38200000000000006,0,0.105,0.255,0.05035761003948548,0.25100000000000006,0.24457677513639836,0.2578981379767166
0.5,1000,1000,strong,0.8440000000000001,0,0.042,0.394,0.12949088341998788,0.29100000000000004,0.2879170118349264,0.15279100704618379
0.5,1000,1001,strong,0.7980000000000002,0,0.043,0.384,0.12168082109446099,0.20500000000000002,0.4853610945768494,0.37499999999999994
0.5,1000,1002,strong,0.794,0,0.038,0.37,0.12146833149243286,0.22500000000000003,0.3503735206341998,0.37499999999999994
0.5,1000,1003,strong,0.7800000000000001,0,0.043,0.383,0.12087137332258986,0.22400000000000003,0.564103846043395,0.35740779754089175
0.5,1000,1004,strong,0.8099999999999999,0,0.04,0.407,0.12826621621542525,0.256,0.8003321004430319,0.43406225086003997
0.5,1000,1005,strong,0.8200000000000002,0,0.034,0.419,0.13159998311381182,0.24900000000000005,0.23332781064117744,0.24807719311213638
0.5,1000,1006,strong,0.832,0,0.049,0.417,0.1304385764343594,0.22500000000000003,0.14913698219632934,0.3637878770781848
0.5,1000,1007,strong,0.852,0,0.028,0.411,0.133809150990838,0.22900000000000004,0.3841204141198622,0.3644698452799496
0.5,1000,1008,strong,0.802,0,0.038,0.406,0.12652228613524533,0.22700000000000004,0.30537766265331656,0.2372402311850651
0.5,1000,1009,strong,0.8380000000000001,0,0.037,0.391,0.1274998910674916,0.19200000000000006,0.5753528105386155,0.3268981142026004
0.5,1000,1010,strong,0.782,0,0.036,0.358,0.11714900293595709,0.26500000000000007,0.19958091715551513,0.28983198934986265
0.5,1000,1011,strong,0.874,0,0.037,0.399,0.13308977755218052,0.22900000000000004,0.3841204141198622,0.15714146883943364
0.5,1000,1012,strong,0.7320000000000001,0,0.049,0.37,0.11213632576268742,0.26300000000000007,0.24457677513639836,0.34863143352282727
0.5,1000,1013,strong,0.7480000000000001,0,0.038,0.392,0.12071822103099801,0.23900000000000005,0.18163905320588775,0.10875840506876938
0.5,1000,1014,strong,0.7780000000000001,0,0.042,0.393,0.12233514985027356,0.22900000000000004,0.29412869815809584,0.08179513061665047
0.5,1000,1015,strong,0.786,0,0.042,0.379,0.12027976647060062,0.1790000000000001,0.3420249998974379,0.3749999999999999
0.5,1000,1016,strong,0.838,0,0.04,0.408,0.1301968594944679,0.20500000000000007,0.2153859466915506,0.3228400795820804
0.5,1000,1017,strong,0.7580000000000001,0,0.044,0.397,0.12113307649945255,0.24500000000000005,0.5482988165073599,0.5483124124394051
0.5,1000,1018,strong,0.7800000000000001,0,0.047,0.372,0.11722438123340875,0.28500000000000003,0.25417011834926406,0.3452262993956904
0.5,1000,1019,strong,0.764,0,0.049,0.377,0.11770396009575135,0.22300000000000003,0.5191079880625118,0.3856811850469816
0.5,1000,1020,strong,0.774,0,0.039,0.347,0.11536849175094945,0.24700000000000005,0.2220788461459566,0.0718495339694381
0.5,1000,1021,strong,0.802,0,0.039,0.385,0.1227309614110836,0.23500000000000004,0.451614201091187,0.3491107488653097
0.5,1000,1022,strong,0.8220000000000001,0,0.049,0.419,0.12956422688724262,0.26700000000000007,0.4470581360503728,0.29162152748924763
0.5,1000,1023,strong,0.79,0,0.039,0.408,0.12658418367061325,0.21000000000000002,0.5641038460433951,0.4058760886618395
0.5,1000,1024,strong,0.8300000000000001,0,0.041,0.399,0.12876162299208394,0.2690000000000001,0.2670747041268398,0.2895988795276842
0.5,1000,1025,strong,0.7560000000000001,0,0.047,0.376,0.11685556136625344,0.23500000000000004,0.3166266271485374,0.3353124269846658
0.5,1000,1026,strong,0.848,0,0.039,0.383,0.12749204768228575,0.23900000000000005,0.09164733724412136,0.37750186063614954
0.5,1000,1027,strong,0.8280000000000002,0,0.042,0.418,0.13049989357168926,0.22300000000000003,0.2491328401772126,0.11565799847037547
0.5,1000,1028,strong,0.7960000000000002,0,0.048,0.39,0.1226181969457316,0.22300000000000003,0.3616224851294206,0.1452692565391624
0.5,1000,1029,strong,0.806,0,0.042,0.392,0.12462031223770154,0.20700000000000002,0.5303569525577327,0.461031822055611
0.5,2000,1000,none,0.038000000000000006,0,0.093,0.211,0.04084795656523782,0.24400000000000005,0.15582988165073583,0.16516067560031192
0.5,2000,1001,none,0.036999999999999936,0,0.106,0.207,0.03959973344466966,0.198,0.2391286981580958,0.2460883887184183
0.5,2000,1002,none,0.044,0,0.105,0.2075,0.03432402786516887,0.22900000000000004,0.12539423072978376,0.12075588203692553
0.5,2000,1003,none,0.04099999999999998,0,0.0925,0.2045,0.03923504669155994,0.26700000000000007,0.31331538458382713,0.3112229794726718
0.5,2000,1004,none,0.032,0,0.0935,0.204,0.03792939346850789,0.23100000000000004,0.08164319522500446,0.08241115250239206
0.5,2000,1005,none,0.044000000000000025,0,0.1045,0.203,0.032572568554263916,0.2300000000000001,0.05517640526930773,0.05339388049607552
0.5,2000,1006,none,0.05799999999999997,0,0.089,0.2205,0.04659101010090061,0.22200000000000003,0.3009980028818101,0.27498828675786346
0.5,2000,1007,none,0.02700000000000001,0,0.106,0.2015,0.03337372552706029,0.2230000000000001,0.11976974848217353,0.11013105414849378
0.5,2000,1008,none,0.04500000000000001,0,0.0935,0.211,0.03915106072069511,0.2260000000000001,0.12539423072978392,0.11513259442012994
0.5,2000,1009,none,0.03399999999999995,0,0.096,0.206,0.04162798204199777,0.25600000000000006,0.0910601331685626,0.08846986922681954
0.5,2000,1010,none,0.04600000000000003,0,0.1065,0.2015,0.031914817178789474,0.2290000000000001,0.060800887516918145,0.07206364420117556
0.5,2000,1011,none,0.03899999999999995,0,0.0995,0.2125,0.04185457627972782,0.22700000000000004,0.14351249994871887,0.1336351284712818
0.5,2000,1012,none,0.03600000000000003,0,0.098,0.1985,0.03494241294218564,0.21300000000000002,0.23350421591048534,0.23706428980037483
0.5,2000,1013,none,0.030999999999999986,0,0.1025,0.206,0.03535376767600434,0.25800000000000006,0.10230909766378338,0.10885507655754262
0.5,2000,1014,none,0.057999999999999954,0,0.1065,0.211,0.04253103442063089,0.24800000000000005,0.10520954142224223,0.0973383452480148
0.5,2000,1015,none,0.05299999999999995,0,0.102,0.2145,0.04143234109833632,0.264,0.1360559911494456,0.14007534868460508
0.5,2000,1016,none,0.05600000000000001,0,0.1045,0.2195,0.03736717216428821,0.25500000000000006,0.09958505917463176,0.11037866735300142
0.5,2000,1017,none,0.03299999999999999,0,0.1025,0.208,0.03628551899709978,0.22700000000000004,0.1210145709582773,0.12522078232379968
0.5,2000,1018,none,0.015,0,0.106,0.2005,0.034421004569238765,0.2360000000000001,0.02415355027279678,0.021029346367353374
0.5,2000,1019,none,0.07599999999999997,0,0.0805,0.2105,0.04579907810814051,0.23000000000000004,0.21538594669155028,0.2165402926218117
0.5,2000,1020,none,0.029999999999999943,0,0.1015,0.2085,0.039715306313253526,0.24800000000000005,0.0770871301841902,0.06683576756158
0.5,2000,1021,none,0.034999999999999976,0,0.1015,0.2055,0.03757289211948186,0.23200000000000004,0.047896301739342034,0.04136358307915991
0.5,2000,1022,none,0.03600000000000003,0,0.097,0.1985,0.03658513662981488,0.30400000000000005,0.3610352810538617,0.3677011127896709
0.5,2000,1023,none,0.05199999999999999,0,0.101,0.213,0.04138404147601934,0.20200000000000007,0.21266190820239916,0.20974144823967483
0.5,2000,1024,none,0.059000000000000025,0,0.088,0.2205,0.042707012174687295,0.24700000000000005,0.12208298816507338,0.10427007610501521
0.5,2000,1025,none,0.011999999999999969,0,0.1025,0.2035,0.03632798125718276,0.22700000000000004,0.14789215972022532,0.1448168983460798
0.5,2000,1026,none,0.04200000000000004,0,0.099,0.2025,0.03438588211590462,0.23700000000000004,0.12101457095827733,0.12241075066302826
0.5,2000,1027,none,0.049,0,0.108,0.209,0.0337758131738609,0.19000000000000006,0.28015569517372396,0.27667913827965257
0.5,2000,1028,none,0.04200000000000002,0,0.107,0.199,0.03133244679596891,0.23100000000000004,0.19851249994871895,0.19245242443496244
0.5,2000,1029,none,0.035,0,0.0995,0.206,0.035451453504130905,0.257,0.09668461541617285,0.09541916888330257
0.5,2000,1000,moderate,0.37600000000000006,0,0.1065,0.2565,0.050633212639750826,0.265,0.14168047339705603,0.1711076663377371
0.5,2000,1001,moderate,0.402,0,0.1115,0.2745,0.05454559764290994,0.29300000000000004,0.2991659763301473,0.2796355839687881
0.5,2000,1002,moderate,0.386,0,0.1075,0.252,0.048095102545777875,0.2350000000000001,0.0691494082536799,0.03541725488334499
0.5,2000,1003,moderate,0.3440000000000001,0,0.1105,0.256,0.04975662993232382,0.201,0.282879733662875,0.16801849742390929
0.5,2000,1004,moderate,0.396,0,0.104,0.256,0.05181752170410657,0.22100000000000003,0.2828797336628751,0.17161405373733352
0.5,2000,1005,moderate,0.3720000000000001,0,0.1195,0.274,0.05218370328837241,0.2390000000000001,0.018529068025186307,0.14263350672099423
0.5,2000,1006,moderate,0.36100000000000004,0,0.1185,0.248,0.04435243949197033,0.24700000000000005,0.37393986683143754,0.26129307473264507
0.5,2000,1007,moderate,0.371,0,0.113,0.26,0.050101286299743725,0.23700000000000004,0.12539423072978376,0.022567802237195622
0.5,2000,1008,moderate,0.4010000000000001,0,0.104,0.2805,0.05973111044971085,0.2290000000000001,0.060800887516918145,0.2747716001942033
0.5,2000,1009,moderate,0.35700000000000004,0,0.116,0.2485,0.04742420853905266,0.25000000000000006,0.17708298816507345,0.06623064016494276
0.5,2000,1010,moderate,0.41400000000000003,0,0.107,0.2595,0.051049540209051406,0.24900000000000005,0.1208381656889694,0.07577979733198498
0.5,2000,1011,moderate,0.36100000000000004,0,0.1145,0.258,0.048552949332547134,0.2370000000000001,0.052275961510848734,0.12003066565193293
0.5,2000,1012,moderate,0.37900000000000006,0,0.105,0.2665,0.054067601718178294,0.21400000000000008,0.14516812123107425,0.1461890985746213
0.5,2000,1013,moderate,0.34800000000000003,0,0.1155,0.253,0.04867208873905272,0.21900000000000008,0.14226767747261523,0.12502173570621042
0.5,2000,1014,moderate,0.36099999999999993,0,0.109,0.246,0.04851603400480665,0.25000000000000006,0.2108298816507359,0.10679786269389008
0.5,2000,1015,moderate,0.366,0,0.1085,0.2435,0.049347970801464795,0.26700000000000007,0.23895229288878783,0.2019412290408683
0.5,2000,1016,moderate,0.38700000000000007,0,0.106,0.2565,0.051221469023143895,0.26000000000000006,0.11355806215900424,0.25360711384675205
0.5,2000,1017,moderate,0.37400000000000005,0,0.107,0.2685,0.052895074334846054,0.22900000000000004,0.226634911186771,0.05556726681892224
0.5,2000,1018,moderate,0.34,0,0.1215,0.256,0.048343964348084745,0.24500000000000005,0.06021368344135897,0.0975416653155235
0.5,2000,1019,moderate,0.38200000000000006,0,0.103,0.263,0.055027013568085106,0.24200000000000005,0.20520539940312543,0.09797738620570925
0.5,2000,1020,moderate,0.34900000000000003,0,0.1085,0.247,0.04798234629064689,0.23000000000000004,0.11976974848217334,0.07357900220712302
0.5,2000,1021,moderate,0.355,0,0.1115,0.252,0.049283758875403254,0.25900000000000006,0.143336094679411,0.18827606127499202
0.5,2000,1022,moderate,0.37700000000000006,0,0.1155,0.265,0.05051539919228151,0.267,0.1529294378922768,0.28810315959386873
0.5,2000,1023,moderate,0.37200000000000005,0,0.1225,0.2695,0.05099400836263893,0.2700000000000001,0.283948150869671,0.2041362559668654
0.5,2000,1024,moderate,0.37200000000000005,0,0.1135,0.257,0.04826978581081775,0.22600000000000003,0.2772552514152645,0.16543580778515046
0.5,2000,1025,moderate,0.3680000000000001,0,0.1115,0.27,0.05487536383073516,0.191,0.37849593187225183,0.31255348079107326
0.5,2000,1026,moderate,0.34400000000000003,0,0.1145,0.2465,0.047646849027215034,0.19300000000000006,0.26328224843089276,0.20732931944950178
0.5,2000,1027,moderate,0.3670000000000001,0,0.1105,0.2725,0.0522347798140494,0.21800000000000008,0.12267019224063264,0.22278269406090312
0.5,2000,1028,moderate,0.3630000000000001,0,0.11,0.261,0.051162866308377304,0.24800000000000005,0.17708298816507348,0.03574213613781313
0.5,2000,1029,moderate,0.374,0,0.1185,0.264,0.05101606500788638,0.24200000000000005,0.19958091715551507,0.12675040389560316
0.5,2000,1000,strong,0.7970000000000002,0,0.0395,0.393,0.12443695413965884,0.25100000000000006,0.31769504435533347,0.12414314332940907
0.5,2000,1001,strong,0.788,0,0.0445,0.395,0.12295821331746092,0.23100000000000004,0.20976146444393978,0.13816342213894117
0.5,2000,1002,strong,0.8220000000000001,0,0.0445,0.409,0.12893624608912557,0.2310000000000001,0.06352492600606954,0.2585593498019799
0.5,2000,1003,strong,0.7880000000000001,0,0.0435,0.3855,0.12154925841905505,0.24700000000000005,0.13208713018419024,0.20668833618297922
0.5,2000,1004,strong,0.7940000000000002,0,0.04,0.3855,0.12314411160190415,0.24000000000000005,0.3795643490790479,0.182104410362333
0.5,2000,1005,strong,0.8110000000000002,0,0.04,0.3855,0.12503388429630674,0.24200000000000005,0.23332781064117752,0.13300319256733148
0.5,2000,1006,strong,0.7750000000000001,0,0.04,0.3765,0.12006028578269429,0.202,0.37287144962464136,0.19956997592954248
0.5,2000,1007,strong,0.7950000000000002,0,0.047,0.3875,0.12183823519550649,0.21800000000000008,0.12539423072978406,0.34549743882277617
0.5,2000,1008,strong,0.826,0,0.0375,0.402,0.12915193464374516,0.19300000000000006,0.26328224843089276,0.11727015248022707
0.5,2000,1009,strong,0.793,0,0.0405,0.3755,0.12079827077496691,0.21100000000000002,0.2603818046724334,0.34336026165356015
0.5,2000,1010,strong,0.8270000000000001,0,0.049,0.3975,0.12614134488298787,0.24100000000000005,0.21645436389834624,0.2756717414965631
0.5,2000,1011,strong,0.839,0,0.036,0.393,0.1290512387473372,0.21100000000000002,0.4178673076055246,0.10016513738614913
0.5,2000,1012,strong,0.746,0,0.043,0.3595,0.1136348929197757,0.22100000000000003,0.3222511093961479,0.17557549392856858
0.5,2000,1013,strong,0.7780000000000001,0,0.0485,0.375,0.11808389202408412,0.23200000000000004,0.11976974848217328,0.19237863394491306
0.5,2000,1014,strong,0.7920000000000001,0,0.043,0.3785,0.12169485974719264,0.21800000000000003,0.2547573224248231,0.1325334352481119
0.5,2000,1015,strong,0.786,0,0.038,0.3825,0.12192575154121008,0.22700000000000004,0.2547573224248231,0.2587189164599434
0.5,2000,1016,strong,0.8190000000000001,0,0.0335,0.3745,0.1255865128993644,0.22800000000000004,0.32225110939614776,0.4748894733883334
0.5,2000,1017,strong,0.8,0,0.0405,0.384,0.12313328370329264,0.22100000000000009,0.10579674549780144,0.21956428169485992
0.5,2000,1018,strong,0.8140000000000001,0,0.0405,0.3895,0.1251737681074682,0.24900000000000005,0.19958091715551504,0.25134046435628427
0.5,2000,1019,strong,0.8410000000000002,0,0.0475,0.4055,0.12930669828830302,0.21200000000000008,0.15641708572629504,0.0754417624940138
0.5,2000,1020,strong,0.79,0,0.044,0.384,0.12099162046283297,0.21300000000000008,0.15914112421544646,0.05237177117173092
0.5,2000,1021,strong,0.8110000000000002,0,0.0435,0.368,0.12044281722968049,0.23000000000000004,0.226634911186771,0.13616436852837804
0.5,2000,1022,strong,0.7630000000000001,0,0.0425,0.387,0.12076239296881938,0.196,0.30537766265331656,0.34701791728573617
0.5,2000,1023,strong,0.8260000000000001,0,0.034,0.4055,0.12951855293955208,0.19700000000000006,0.28850421591048575,0.431748456854773
0.5,2000,1024,strong,0.7780000000000001,0,0.049,0.3885,0.1195622803767513,0.24400000000000005,0.2052053994031254,0.12959640861953636
0.5,2000,1025,strong,0.794,0,0.0455,0.382,0.12044177938830952,0.23900000000000005,0.2547573224248231,0.1414315123325532
